id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12117746,Abington Cottage,59276051,Wanda,,Ward 64,-34.13324,18.43712,Entire home/apt,979,3,2,2017-03-24,0.06,2,186
12118001,Lovely space with sunny patio on Trendy Loader St,65009470,Max,,Ward 115,-33.91359,18.4158,Entire home/apt,2196,2,78,2019-04-06,2.18,1,295
12118061,"Safe, Light & Bright Home Just Off Kloof Street",65009697,Max,,Ward 77,-33.93207,18.40581,Entire home/apt,853,2,66,2019-04-06,1.82,1,340
12119386,Gorgeous Apartment with Sea Views,16360772,Natalie,,Ward 54,-33.91563,18.39624,Entire home/apt,853,5,41,2019-04-01,1.48,2,348
12119407,Harbour Loft - Greenpoint!,64931946,Dianne,,Ward 115,-33.91229,18.41441,Entire home/apt,783,2,43,2019-03-29,1.22,1,340
12120322,Goblins Mead2- King/twin ensuite,15818381,Brett,,Ward 5,-33.87659,18.54511,Private room,895,1,0,,,7,291
12121053,Goblins Mead3- Double shared,15818381,Brett,,Ward 5,-33.87593,18.54512,Private room,797,1,0,,,7,290
12121570,Goblins Mead4- Double shared,15818381,Brett,,Ward 5,-33.87595,18.5454,Private room,797,1,0,,,7,292
12122045,Fountain Apartment,65031108,Annegret,,Ward 84,-34.08024,18.8547,Entire home/apt,1007,5,0,,,3,321
12122109,The full house is available,65033061,Agnes,,Ward 63,-34.0066,18.47235,Entire home/apt,657,30,0,,,1,365
12122491,Art Deco Apartment on Kloof St,10960921,Louise,,Ward 115,-33.93187,18.41045,Entire home/apt,643,3,4,2017-01-02,0.11,5,0
12122541,Little Gem by the Sea,65036424,Jo,,Ward 23,-33.73284,18.44291,Entire home/apt,601,2,28,2018-12-28,0.89,1,354
12125683,Warm family home with all amenities,65059974,Carole,,Ward 61,-34.18263,18.42299,Entire home/apt,1496,1,0,,,1,0
12129538,Stunning 2 bedroom in green point,65091464,Fleur,,Ward 115,-33.90931,18.41313,Entire home/apt,1804,3,0,,,1,0
12137960,"2. Camps Bay, Spacious, Private, Sunny Pad, Unit 2",65158929,Raelyn,,Ward 54,-33.94832,18.38439,Entire home/apt,1398,5,20,2019-03-13,0.68,4,175
12144942,The New National - Lodge,64865086,Carl,,Ward 10,-33.90195,18.60375,Private room,755,1,0,,,1,364
12145776,10PA-1 Bedr Apt with swimming pool,3886732,Koos,,Ward 54,-33.92014,18.38481,Entire home/apt,951,2,7,2019-03-02,0.25,53,302
12147790,Newly renovated modern cottage,34898988,Darren,,Ward 71,-34.03749,18.42952,Entire home/apt,825,3,0,,,1,0
12148061,"Sun & Sea in a gorgeous, green, downtown hideout",34633979,Gautami,,Ward 115,-33.91119,18.40458,Entire home/apt,2000,2,103,2019-04-09,2.86,2,301
12153091,Two Bedroom Sea View Apartment Three Minute Walk from Beach,55352369,Raquel,,Ward 54,-33.93518,18.37923,Entire home/apt,1748,2,110,2019-04-18,3.04,1,310
12159326,Central: 2 for 1,1131577,Mareli,,Ward 115,-33.92423,18.42108,Entire home/apt,545,4,19,2019-04-15,0.52,2,3
12160257,Stylish cabana on the beach!,65309266,Paul,,Ward 107,-33.83173,18.48186,Entire home/apt,1496,3,68,2019-04-03,1.89,1,185
12160377,"Loft, short walk from the beach",55655958,Mike,,Ward 69,-34.09922,18.36395,Private room,350,2,0,,,1,352
12161715,Sunny family home 3 blocks from the beach,65319285,Leanne,,Ward 83,-34.10273,18.8209,Entire home/apt,951,5,26,2019-03-20,0.99,1,308
12163618,Mountain wetland horse view,7716347,Stafford,,Ward 4,-33.85754,18.51043,Entire home/apt,797,3,2,2019-03-25,0.06,1,199
12164079,Harbour View,54468137,Trish,,Ward 64,-34.12396,18.45135,Entire home/apt,1203,2,30,2019-03-29,0.97,8,357
12165183,The Protea,65340686,Mylaine,,Ward 2,-33.88924,18.58193,Entire home/apt,601,1,4,2019-03-08,0.11,4,359
12167533,Gracious Claremont Family Home,45964503,Renee,,Ward 59,-33.98873,18.46243,Entire home/apt,3007,1,0,,,1,0
12169377,CAPE TOWN  ACCOMMODATION CAPE PALMS,65371456,Vincent & Leona,,Ward 2,-33.89036,18.58331,Entire home/apt,601,2,1,2016-10-31,0.03,1,180
12171867,Robert's Cottages : Sea Point CPT : entire place,23583253,Robert,,Ward 54,-33.91828,18.39045,Entire home/apt,1245,3,1,2016-06-14,0.03,2,177
12180668,Simon's Town Beach Apartment 180 degree Sea View,50006034,Ben,,Ward 61,-34.19354,18.43613,Entire home/apt,1454,2,20,2019-02-11,0.61,13,342
12181289,404 Holyrood Cape Town central,15257623,Fawa,,Ward 115,-33.92908,18.41492,Entire home/apt,489,3,6,2019-02-15,0.21,1,352
12181843,"Restore your Soul, Simons Town",65460185,Belinda,,Ward 61,-34.19655,18.44607,Entire home/apt,1007,5,1,2016-07-11,0.03,1,365
12182298,9 Summer Place is an apartment on the beach front,65463504,Andrew,,Ward 100,-34.16048,18.86946,Entire home/apt,1049,3,0,,,1,245
12182867,Long Cottage-The Annexe-Newlands,64393807,Cathy,,Ward 59,-33.97596,18.45084,Entire home/apt,601,2,30,2019-03-17,0.83,2,326
12184124,Nathier's Place,56290752,Shanaaz,,Ward 48,-33.97587,18.5078,Entire home/apt,434,1,2,2018-08-03,0.07,1,325
12184527,Dbl room in beautiful central flat,31025,Gerald,,Ward 77,-33.93603,18.41542,Private room,448,4,1,2016-12-21,0.04,2,321
12192398,Riverside Boutique Hotel (4 Star),65530982,Robert,,Ward 74,-34.0171,18.36365,Private room,1678,1,8,2018-03-24,0.25,3,178
12194350,Large Family Home 4km from Beach,15233310,Kate,,Ward 107,-33.7994,18.49438,Entire home/apt,2000,7,0,,,2,0
12195007,Modern country luxury,62421139,Shani,,Ward 74,-34.01369,18.38701,Entire home/apt,9999,8,3,2019-01-08,0.11,2,351
12195145,lovely and homely room,32762807,Carmen,,Ward 11,-33.93421,18.69042,Private room,294,1,0,,,1,0
12197670,Spacious family home in Upper Constantia,65028368,Justine,,Ward 62,-34.00981,18.44494,Entire home/apt,3496,5,2,2019-01-03,0.07,1,42
12200911,Villa Kali - Arcadia Rd - Bantry Bay - Cape Town,57358937,Charl,,Ward 54,-33.92996,18.38116,Entire home/apt,7999,4,56,2019-04-01,1.72,2,173
12201317,Quintessential Sea Point Living,34126406,Dewald,,Ward 54,-33.91487,18.39385,Entire home/apt,2000,2,1,2017-01-09,0.04,1,363
12203629,Luxury V&A Waterfront Apartment,45671296,Claire,,Ward 115,-33.91014,18.41758,Entire home/apt,3007,2,40,2019-03-18,1.18,1,1
12204864,More Than Just A Room,62896371,Melanie,,Ward 113,-33.82145,18.51727,Entire home/apt,643,2,26,2019-04-07,0.73,1,275
12207706,Simon's Town Apartment (TopFloor) Balcony Sea View,50006034,Ben,,Ward 61,-34.19404,18.43505,Entire home/apt,1007,2,15,2019-03-23,0.48,13,332
12214149,High Timbers Lodge,65698247,Oliver,,Ward 71,-34.07136,18.41293,Private room,1496,1,1,2019-01-24,0.35,3,364
12215018,Simon's Town Apartment with Pool Mountain BBQ View,50006034,Ben,,Ward 61,-34.19315,18.43523,Entire home/apt,685,2,6,2019-01-22,0.18,13,343
12220570,Sunny apartment in the city centre,65735067,Lucienne,,Ward 115,-33.92631,18.41665,Entire home/apt,1007,2,18,2019-02-27,0.50,1,0
12220724,2 Atlantic Shores,65736487,Johan,,Ward 23,-33.81614,18.47378,Entire home/apt,2098,2,28,2019-04-07,0.93,1,326
12220765,Eagle Villa Private Beachfront House,65735556,Kim,,Ward 23,-33.70435,18.44208,Entire home/apt,2755,3,6,2019-04-06,1.68,1,276
12220869,"Family home, friendly atmosphere",60338781,Glynis,,Ward 2,-33.90093,18.57491,Shared room,1496,2,0,,,1,365
12221200,A charming self contained cottage#,65738559,Pippa,,Ward 59,-33.99558,18.46682,Entire home/apt,951,1,21,2019-03-22,0.75,1,240
12222125,Sunny garden flat  2 mins to beach,65330141,Mandi,,Ward 107,-33.82011,18.47934,Entire home/apt,797,1,25,2019-02-16,0.69,2,269
12225612,Holiday Home on Table Mountain with 360° views,17460618,James,,Ward 54,-33.96889,18.38129,Entire home/apt,4000,1,136,2019-02-15,3.73,1,337
12226675,"Secluded garden cottage, Durbanville",61887504,Ester,,Ward 105,-33.82285,18.66024,Entire home/apt,545,1,115,2019-04-07,3.25,1,303
12227047,McKinnon House Unit 3,32824277,Lloyd,,Ward 115,-33.91486,18.41753,Entire home/apt,1007,3,2,2019-02-17,0.06,15,350
12228879,Nature Lover's Haven,65781404,ValandAnn,,Ward 64,-34.08897,18.45777,Entire home/apt,224,2,18,2018-01-11,0.53,1,229
12236868,Room for one or two,65849474,Ibtisaam,,Ward 67,-34.04693,18.51208,Private room,4503,1,0,,,1,364
12237498,Sunny 1 Bedroom Apartment,10101633,Gabrielle,,Ward 57,-33.93996,18.47503,Entire home/apt,406,3,0,,,1,0
12238482,SUPERIOR STUDIO OCEAN BREEZE - CAPE TOWN,12948075,Charmaine,,Ward 4,-33.85394,18.48974,Private room,797,5,0,,,12,323
12240756,"Modern Country Home with Views, Pool & A Fireplace",156196,Alan,,Ward 54,-33.91357,18.39411,Entire home/apt,2084,4,0,,,21,0
12241572,Pepper Tree House,13286229,Dale,,Ward 54,-33.92724,18.38725,Entire home/apt,545,2,84,2019-04-15,2.48,22,4
12243514,Dreamer - Mainhouse,15705193,Marsha,,Ward 107,-33.81028,18.50128,Entire home/apt,1007,2,0,,,2,6
12247818,"Claremont,Incredible View,Sunny,Walk to Cavendish",45212039,Amy,,Ward 59,-33.98056,18.46165,Entire home/apt,643,340,41,2019-02-13,1.50,4,364
12249304,Little Leander,65939477,Natasha,,Ward 71,-34.07211,18.45105,Private room,699,3,0,,,1,0
12257679,Cozy Mountainside Cottage,7761103,David,,Ward 74,-34.01224,18.40329,Entire home/apt,2000,3,26,2019-04-04,0.80,6,352
12258452,Sunny Villa with Wraparound Views & Heated Pool,156196,Alan,,Ward 77,-33.94709,18.41387,Entire home/apt,6279,3,2,2019-01-06,0.06,21,0
12258773,Enjoy the tranquility at my house,37632571,Sabine,,Ward 21,-33.84929,18.65502,Private room,1203,1,0,,,11,364
12258820,Charming Guest Suite in Tranquil Leafy Constantia,38529703,Alexandra,,Ward 62,-34.03112,18.43528,Entire home/apt,853,1,53,2019-04-16,2.10,1,282
12258976,ROZEL COTTAGE,66014405,Rowena,,Ward 71,-34.0635,18.41876,Entire home/apt,1203,2,0,,,1,365
12261395,"Stunning views,beach front apartment, u/c parking",66030766,Helen,,Ward 85,-34.12224,18.83174,Entire home/apt,853,2,10,2019-02-11,0.32,1,320
12262437,Bougain Villas,24995399,Kim,,Ward 55,-33.88273,18.52012,Entire home/apt,1496,2,3,2016-12-26,0.09,2,363
12262792,Sunset Sea View Family Home,66040145,Andrew And Natasha,,Ward 61,-34.1927,18.37563,Entire home/apt,8503,21,0,,,1,0
12263343,Stylish Edwardian in Green Point,23680613,Laurel,,Ward 115,-33.91006,18.40715,Entire home/apt,1496,5,4,2017-03-01,0.13,1,302
12267787,Modern Apartment Spectacular View,34268499,Wayne,,Ward 5,-33.8704,18.54351,Entire home/apt,895,4,3,2017-01-05,0.09,1,365
12276420,3 bedroom apartment in beautiful Hout bay,53956628,Janey,,Ward 74,-34.04785,18.36108,Entire home/apt,2405,7,1,2017-12-31,0.06,3,328
12277240,Comfortable with pretty garden view,62233665,Rene,,Ward 61,-34.14148,18.33386,Private room,503,2,1,2018-03-10,0.07,1,364
12278942,"Self contained, sunny garden flat",66159984,Emma,,Ward 59,-33.99808,18.46748,Entire home/apt,601,2,4,2017-05-13,0.14,1,167
12288526,"Villa 222, Fresnaye, Cape Town",66223305,Allan,,Ward 54,-33.92844,18.38558,Entire home/apt,15005,7,1,2019-01-03,0.28,1,172
12298754,Dolphin Bay/Excellent beachfront location,62751718,Barbara,,Ward 115,-33.90324,18.39875,Entire home/apt,895,2,78,2019-03-31,2.60,3,335
12311907,Apartment in beautiful Hout bay,53956628,Janey,,Ward 74,-34.04229,18.35974,Private room,420,2,59,2019-03-25,2.09,3,150
12313090,Night on Table Mountain,66412299,Zayaan,,Ward 77,-33.97174,18.40579,Entire home/apt,154,1,0,,,1,0
12313211,Private spacious 1 bed apartment,66411984,Lolo,,Ward 1,-33.87498,18.58492,Entire home/apt,601,1,0,,,1,364
12314782,Perfect Cape Town Studio!,66421938,Marco,,Ward 115,-33.92485,18.41615,Entire home/apt,503,2,18,2019-03-22,0.51,1,245
12315071,Airstream Van on Unfinished Bridge,66425079,Hannerie,,Ward 115,-33.91517,18.42885,Entire home/apt,154,1,0,,,1,0
12315222,Ocean Vista,23322238,Sally,,Ward 54,-33.96534,18.37712,Entire home/apt,19998,12,0,,,1,0
12317191,Baywatch House Guest House & Tours,66441016,"Debbie, Mel & Pat",,Ward 113,-33.82436,18.49295,Private room,3496,2,10,2019-04-07,0.35,7,331
12317848,"Large room, Comfortably appointed.",59139259,Simon,,Ward 112,-33.82831,18.62881,Private room,503,1,1,2018-10-28,0.17,1,365
12318924,Family paradise in Pinelands!,57415725,Nicole,,Ward 53,-33.9434,18.50299,Entire home/apt,1944,5,0,,,1,0
12325425,Bottlebrush Room on Dolphin Beach with heated Pool,66505515,Barbara,,Ward 107,-33.82356,18.47959,Private room,448,1,4,2018-01-19,0.14,2,193
12327834,Private double room in Sea Point beach flat.,66526985,Colette,,Ward 54,-33.92249,18.37756,Private room,699,2,47,2018-11-29,1.31,1,26
12329864,One room available in Cape Town CBD,49675569,Mark,,Ward 77,-33.93628,18.42452,Private room,224,120,0,,,1,260
12331289,Great City Views!,52483999,Leanna,,Ward 77,-33.94283,18.4245,Entire home/apt,1594,2,17,2019-02-06,0.61,1,347
12331381,Spectacular ocean view!,11380285,Dewald & Lauri,,Ward 100,-34.15742,18.86799,Entire home/apt,643,2,1,2017-03-09,0.04,1,0
12336286,Cosy & Cute City Center Apartment,23445920,Graham,,Ward 77,-33.9339,18.42874,Entire home/apt,601,5,1,2017-04-17,0.04,1,0
12337499,Townhouse on water's edge,20322075,Eve,,Ward 64,-34.09362,18.47531,Entire home/apt,797,7,1,2017-01-13,0.04,1,363
12338715,Designer Home in Constantia Valley,23153162,William & Nicole,,Ward 73,-34.02341,18.46231,Entire home/apt,2475,14,1,2018-01-03,0.06,2,358
12339938,Suburban Farmhouse,66571395,Angie,,Ward 57,-33.95161,18.47788,Entire home/apt,3244,7,0,,,1,0
12340852,Separate entrance garden flat,23513188,Matthew,,Ward 61,-34.13779,18.33511,Entire home/apt,280,1,3,2016-06-23,0.08,1,0
12346138,Popping for the weekend only?,1956514,Michele,,Ward 77,-33.93592,18.40703,Entire home/apt,559,7,0,,,4,365
12346648,Sunny cottage in Constantia Hills,50794697,Jo & Chris,,Ward 71,-34.0452,18.43348,Entire home/apt,755,2,32,2018-12-11,0.89,1,77
12349400,Pvt room sep frm house,66690155,Chris,,Ward 83,-34.10814,18.82562,Private room,350,2,12,2019-01-21,0.73,2,87
12349796,Durbanville Family Home,58681969,Henriette,,Ward 70,-33.85844,18.63396,Entire home/apt,3007,7,0,,,1,0
12351373,Brand New Home in Secure Complex Close To Beach - Klein Slangkop,4310681,"Johan, Elmarie & Nandi:",,Ward 61,-34.12842,18.34043,Entire home/apt,2000,4,13,2019-04-16,0.44,38,301
12351374,Muizenberg Mountain Apartment Expansive Views,4310681,"Johan, Elmarie & Nandi:",,Ward 64,-34.1008,18.46632,Entire home/apt,755,4,6,2019-03-17,0.20,38,302
12351380,Popular & Luxury Home With Great Views - WineHouse,4310681,"Johan, Elmarie & Nandi:",,Ward 61,-34.19544,18.44003,Entire home/apt,1496,4,18,2019-01-14,0.57,38,211
12351383,"Vibey Relaxed Central, Easy Family Escape",4310681,"Johan, Elmarie & Nandi:",,Ward 115,-33.90952,18.40165,Entire home/apt,1496,2,6,2019-04-15,1.53,38,133
12351386,Famous Designed Home With Pool & Amazing Views,4310681,"Johan, Elmarie & Nandi:",,Ward 61,-34.19503,18.43007,Entire home/apt,2196,4,28,2019-03-31,0.84,38,312
12351390,Central 5 Star Luxury Pool Jacuzzi Fully Serviced,4310681,"Johan, Elmarie & Nandi:",,Ward 62,-33.98039,18.44009,Entire home/apt,3007,4,3,2019-01-10,0.22,38,198
12351400,Visit the Penguins at Boulders Beach from a Historic Cottage,4310681,"Johan, Elmarie & Nandi:",,Ward 61,-34.19631,18.44469,Entire home/apt,601,4,18,2019-03-30,0.52,38,265
12351402,Fun In The Sun With Sparkling Pool on Lake - EastL,4310681,"Johan, Elmarie & Nandi:",,Ward 64,-34.08433,18.47882,Entire home/apt,797,4,22,2019-03-16,0.70,38,24
12351791,Luxury Self Catering apartment,66705743,Brenda,,Ward 23,-33.81389,18.47654,Entire home/apt,1049,2,0,,,1,365
12351910,Lovely & Spacious Family Home,66706021,Lizelle,,Ward 21,-33.8568,18.65107,Entire home/apt,1203,3,3,2019-01-04,0.11,1,76
12353458,Sunny loft apartment,48925819,Charles,,Ward 77,-33.93518,18.41724,Entire home/apt,699,4,0,,,2,0
12354438,"Quaint, clean and comforable  room",66723216,Meagan,,Ward 63,-34.00922,18.47318,Private room,503,1,0,,,1,365
12354450,Pvt Atlantic Seaboard apt with outdoor BBQ patio,66710417,Glenn,,Ward 54,-33.92585,18.38736,Entire home/apt,699,1,39,2019-04-15,1.48,1,340
12357502,A one-of-a-kind renovated Victorian gem,66691898,Justine & Simon,,Ward 77,-33.93371,18.40403,Entire home/apt,951,5,0,,,1,352
12358258,Peaceful Self-Catering in Durbanville,60184793,Wendy,,Ward 105,-33.81889,18.65726,Private room,1454,1,1,2018-02-03,0.07,7,89
12360757,Garden Cottage,39893853,Andrew,,Ward 73,-34.03295,18.45493,Entire home/apt,517,2,30,2019-01-02,1.56,1,0
12362599,Cape Town Inner City Living at Its Best,66776871,Max,,Ward 115,-33.92315,18.42188,Entire home/apt,503,2,35,2018-05-09,0.97,1,0
12368393,Squirrels' Leap in  Somerset West,22439191,Wilma,,Ward 84,-34.08039,18.87672,Entire home/apt,895,2,1,2016-11-20,0.03,1,0
12371138,Pine Cottage,66849004,Michelle,,Ward 62,-33.99657,18.44743,Entire home/apt,951,2,16,2019-03-20,0.49,1,281
12371489,Amazing Loft with Stunning Table Mountain View.,26938197,Nick & Tanya,,Ward 115,-33.92486,18.41493,Entire home/apt,1496,2,152,2019-04-04,4.38,10,228
12372550,"Secure, homely and well appointed",66858233,Lynne,,Ward 59,-33.97888,18.46863,Private room,601,3,3,2019-01-07,0.10,1,361
12372724,Spacious Loft in heart of Cape Town.,26938197,Nick & Tanya,,Ward 115,-33.92349,18.42139,Entire home/apt,1147,2,56,2019-04-01,1.56,10,161
12374449,Walk to the V&A Waterfront from a Charming Apartment,26938197,Nick & Tanya,,Ward 115,-33.91174,18.4159,Entire home/apt,1203,2,105,2019-04-11,2.96,10,214
12375607,3 Bed close to Beach and Amenities,66878243,Shaun,,Ward 64,-34.08723,18.45806,Entire home/apt,448,3,0,,,1,0
12375739,Walk to the V&A Waterfront from a Ninth-Floor Home,26938197,Nick & Tanya,,Ward 115,-33.91137,18.41361,Entire home/apt,1398,2,96,2019-04-10,2.74,10,202
12379270,Holiday beach side home,41792387,Rob And Claire,,Ward 74,-34.04006,18.35038,Entire home/apt,5999,10,1,2016-12-01,0.03,34,179
12381979,Single Room in Family Home with Pool and Garden,66919827,Cherry,,Ward 70,-33.87263,18.6052,Private room,154,2,3,2019-04-01,0.19,2,269
12382557,Dizzy Lizzy Flatlet,60499391,Lizelle & Lukas,,Ward 2,-33.88956,18.57635,Entire home/apt,895,1,0,,,3,179
12391933,Bohemian Camps Bay villa with pool,11475161,Susanne,,Ward 54,-33.95678,18.37911,Entire home/apt,2293,3,22,2019-03-12,0.64,9,35
12392311,5 Star Finishes & Location,41547839,Sergio,,Ward 115,-33.90931,18.4135,Private room,1007,2,1,2018-10-07,0.15,1,364
12395437,Family home near Kloof Street & Table Mountain,4310681,"Johan, Elmarie & Nandi:",,Ward 77,-33.93341,18.40367,Entire home/apt,5706,10,0,,,38,0
12396036,"Beautiful home, in the heart of Camps Bay",67025007,Sharise,,Ward 54,-33.95223,18.38357,Entire home/apt,9495,1,4,2019-01-05,0.14,1,66
12398036,Large family Home 2km`s to beach 4 bed 4 bathroom.,67037162,Karen,,Ward 113,-33.82843,18.49279,Entire home/apt,2503,7,5,2019-01-02,0.18,2,30
12399481,Panorama Apartment,57218252,Sheri,,Ward 54,-33.9568,18.38279,Entire home/apt,4000,1,35,2019-03-23,0.98,109,112
12414550,Cape-x-ta-sea villa,67011456,Benita,,Ward 64,-34.14677,18.43835,Entire home/apt,3496,7,5,2017-10-19,0.19,1,292
12415291,Sunny apartment on Camps Bay beach,67151277,Jessica,,Ward 54,-33.95393,18.37607,Private room,448,1,0,,,1,0
12416412,1 BED Unit with Bathroom. Board Only,67037162,Karen,,Ward 113,-33.82904,18.49224,Private room,350,1,18,2019-02-06,0.53,2,326
12416982,Beautiful Family Home in Camps Bay,57978565,Kate & Rob,,Ward 54,-33.95745,18.38076,Entire home/apt,5328,3,5,2019-03-30,0.18,1,365
12417977,Noordhoek - Security Eco Estate,58169939,Patricia,,Ward 69,-34.12198,18.3735,Entire home/apt,4000,7,0,,,1,0
12419651,Luxury rental - Upper Greenpoint - Cape Town,61609851,Melissa,,Ward 115,-33.91211,18.40591,Entire home/apt,2951,3,26,2019-03-31,0.72,1,250
12421648,Birdrock,62126298,Jiri,,Ward 64,-34.13154,18.40715,Private room,4195,3,1,2017-12-30,0.06,2,365
12423341,"Noordhoek, Beach Rd, Sea and Mountain Views",67197409,Jennifer,,Ward 69,-34.09998,18.37022,Private room,545,1,5,2019-03-03,0.19,2,89
12427576,Gorgeous Apartment minutes from the Ocean,49277057,Eliran,,Ward 115,-33.90749,18.39907,Entire home/apt,1398,1,1,2018-02-07,0.07,1,0
12431022,On Green Point Main Road* Location! 2 Single Beds,23697132,Robyn,,Ward 115,-33.90998,18.41072,Private room,392,2,3,2019-03-01,0.09,1,177
12437876,"Lovely, sunny garden cottage",49767863,Renier,,Ward 23,-33.81673,18.47782,Entire home/apt,797,1,3,2017-01-21,0.08,2,365
12437959,City Charm,66616190,Maryna,,Ward 77,-33.93797,18.40811,Entire home/apt,9999,5,0,,,1,173
12440535,Spectacular Sea View Clifton Condo,53527508,Roxanne,,Ward 54,-33.93628,18.37802,Entire home/apt,1105,10,6,2018-10-06,0.18,1,207
12444073,Entertainers dream home with pool,11475161,Susanne,,Ward 115,-33.9085,18.41111,Entire home/apt,5006,3,5,2017-12-30,0.16,9,0
12445660,Quiet time,3698484,Vanessa,,Ward 71,-34.06105,18.45199,Entire home/apt,448,1,2,2019-02-23,0.06,2,82
12447888,Beautiful sea and mountain views,67345181,Fern,,Ward 85,-34.12378,18.83145,Entire home/apt,2755,2,19,2018-10-02,0.57,1,223
12459047,"Tranquil, Beautiful and spacious !",67417144,Ashleigh,,Ward 105,-33.81043,18.65578,Entire home/apt,3007,1,0,,,1,0
12460326,Apartment close to V&A Waterfront with views.,26938197,Nick & Tanya,,Ward 115,-33.90889,18.40943,Entire home/apt,1245,2,108,2019-04-16,3.01,10,204
12464667,Peaceful Garden Apartment,67454152,Traudel,,Ward 77,-33.94144,18.40989,Entire home/apt,895,3,0,,,1,365
